date,days,rate
03/29/2019,3554,2.475483
03/29/2019,3645,2.484306
04/01/2019,7,2.454301
04/01/2019,16,2.482117
04/01/2019,44,2.568761
04/01/2019,79,2.585924
04/01/2019,107,2.587769
04/01/2019,142,2.583908
04/01/2019,170,2.577068
04/01/2019,261,2.557767
04/01/2019,352,2.543235
04/01/2019,443,2.513974
04/01/2019,534,2.481803
04/01/2019,625,2.450928
04/01/2019,716,2.425979
04/01/2019,807,2.403814
04/01/2019,898,2.386652
04/01/2019,989,2.372648
04/01/2019,1080,2.362704
04/01/2019,1171,2.35548
04/01/2019,1269,2.350766
04/01/2019,1360,2.348718
04/01/2019,1444,2.349139
04/01/2019,1542,2.351426
04/01/2019,1633,2.355019
04/01/2019,1724,2.360095
04/01/2019,1815,2.366682
04/01/2019,1906,2.374084
04/01/2019,1997,2.382418
04/01/2019,2088,2.391562
04/01/2019,2179,2.401835
04/01/2019,2270,2.412294
04/01/2019,2361,2.423306
04/01/2019,2452,2.434621
04/01/2019,2543,2.446028
04/01/2019,2634,2.457342
04/01/2019,2725,2.468909
04/01/2019,2816,2.480054
04/01/2019,2907,2.490974
04/01/2019,2998,2.501384
04/01/2019,3089,2.512218
04/01/2019,3180,2.52272
04/01/2019,3271,2.533058
04/01/2019,3369,2.54369
04/01/2019,3460,2.553442
04/01/2019,3551,2.562822
04/01/2019,3642,2.572111
04/02/2019,7,2.453166
04/02/2019,15,2.473359
04/02/2019,43,2.567721
04/02/2019,78,2.585571
04/02/2019,106,2.587527
04/02/2019,141,2.583698
04/02/2019,169,2.576853
04/02/2019,260,2.555789
04/02/2019,351,2.537811
04/02/2019,442,2.50545
04/02/2019,533,2.470371
04/02/2019,624,2.437438
04/02/2019,715,2.410963
04/02/2019,806,2.38705
04/02/2019,897,2.368501
04/02/2019,988,2.353369
04/02/2019,1079,2.34249
04/02/2019,1170,2.33448
04/02/2019,1268,2.329439
04/02/2019,1359,2.327129
04/02/2019,1443,2.32734
04/02/2019,1541,2.329413
04/02/2019,1632,2.332831
04/02/2019,1723,2.337751
04/02/2019,1814,2.344199
04/02/2019,1905,2.351716
04/02/2019,1996,2.360155
04/02/2019,2087,2.369396
04/02/2019,2178,2.379758
04/02/2019,2269,2.3903
04/02/2019,2360,2.401387
04/02/2019,2451,2.412773
04/02/2019,2542,2.424245
04/02/2019,2633,2.435621
04/02/2019,2724,2.447245
04/02/2019,2815,2.458443
04/02/2019,2906,2.469413
04/02/2019,2997,2.479869
04/02/2019,3088,2.490748
04/02/2019,3179,2.501292
04/02/2019,3270,2.511669
04/02/2019,3368,2.522341
04/02/2019,3459,2.532127
04/02/2019,3550,2.541541
04/02/2019,3641,2.550861
04/03/2019,7,2.44594
04/03/2019,14,2.465116
04/03/2019,42,2.56722
04/03/2019,77,2.58553
04/03/2019,105,2.590213
04/03/2019,140,2.588214
04/03/2019,168,2.582262
04/03/2019,259,2.564526
04/03/2019,350,2.549465
04/03/2019,441,2.519825
04/03/2019,532,2.486532
04/03/2019,623,2.454867
04/03/2019,714,2.428703
04/03/2019,805,2.405036
04/03/2019,896,2.386687
04/03/2019,987,2.371722
04/03/2019,1078,2.360986
04/03/2019,1169,2.353491
04/03/2019,1267,2.348924
04/03/2019,1358,2.346996
04/03/2019,1442,2.347519
04/03/2019,1540,2.350232
04/03/2019,1631,2.354459
04/03/2019,1722,2.360102
04/03/2019,1813,2.367202
04/03/2019,1904,2.375309
04/03/2019,1995,2.384515
04/03/2019,2086,2.394455
04/03/2019,2177,2.405248
04/03/2019,2268,2.416186
04/03/2019,2359,2.427639
04/03/2019,2450,2.439364
04/03/2019,2541,2.451151
04/03/2019,2632,2.462818
04/03/2019,2723,2.474716
04/03/2019,2814,2.486169
04/03/2019,2905,2.497378
04/03/2019,2996,2.508059
04/03/2019,3087,2.519148
04/03/2019,3178,2.529891
04/03/2019,3269,2.540456
04/03/2019,3367,2.551318
04/03/2019,3458,2.561272
04/03/2019,3549,2.570844
04/03/2019,3640,2.580315
04/04/2019,7,2.44214
04/04/2019,13,2.458609
04/04/2019,41,2.560737
04/04/2019,76,2.577615
04/04/2019,104,2.581751
04/04/2019,139,2.579322
04/04/2019,167,2.573976
04/04/2019,258,2.557318
04/04/2019,349,2.545406
04/04/2019,440,2.51758
04/04/2019,531,2.485474
04/04/2019,622,2.45465
04/04/2019,713,2.42912
04/04/2019,804,2.405947
04/04/2019,895,2.387998
04/04/2019,986,2.373362
04/04/2019,1077,2.362904
04/04/2019,1168,2.355253
04/04/2019,1266,2.350546
04/04/2019,1357,2.348508
04/04/2019,1441,2.348942
04/04/2019,1539,2.351246
04/04/2019,1630,2.354856
04/04/2019,1721,2.359949
04/04/2019,1812,2.366555
04/04/2019,1903,2.374215
04/04/2019,1994,2.382785
04/04/2019,2085,2.392146
04/04/2019,2176,2.402409
04/04/2019,2267,2.412657
04/04/2019,2358,2.423474
04/04/2019,2449,2.434797
04/04/2019,2540,2.446211
04/04/2019,2631,2.457532
04/04/2019,2722,2.469105
04/04/2019,2813,2.480256
04/04/2019,2904,2.49118
04/04/2019,2995,2.501594
04/04/2019,3086,2.512433
04/04/2019,3177,2.522939
04/04/2019,3268,2.533281
04/04/2019,3366,2.543915
04/04/2019,3457,2.553669
04/04/2019,3548,2.563052
04/04/2019,3639,2.572343
04/05/2019,7,2.459621
04/05/2019,12,2.469134
04/05/2019,40,2.569989
04/05/2019,75,2.585135
04/05/2019,103,2.588642
04/05/2019,138,2.58573
04/05/2019,166,2.580124
04/05/2019,257,2.566575
04/05/2019,348,2.554843
04/05/2019,439,2.524998
04/05/2019,530,2.490692
04/05/2019,621,2.458315
04/05/2019,712,2.431637
04/05/2019,803,2.407578
04/05/2019,894,2.388417
04/05/2019,985,2.372796
04/05/2019,1076,2.361523
04/05/2019,1167,2.353187
04/05/2019,1265,2.347465
04/05/2019,1356,2.344618
04/05/2019,1440,2.344103
04/05/2019,1538,2.345433
04/05/2019,1629,2.348244
04/05/2019,1720,2.352623
04/05/2019,1811,2.358588
04/05/2019,1902,2.365428
04/05/2019,1993,2.373254
04/05/2019,2084,2.381936
04/05/2019,2175,2.391577
04/05/2019,2266,2.401254
04/05/2019,2357,2.411738
04/05/2019,2448,2.422566
04/05/2019,2539,2.433701
04/05/2019,2630,2.444587
04/05/2019,2721,2.455588
04/05/2019,2812,2.466202
04/05/2019,2903,2.476625
04/05/2019,2994,2.486566
04/05/2019,3085,2.496813
04/05/2019,3176,2.50676
04/05/2019,3267,2.516574
04/05/2019,3365,2.526673
04/05/2019,3456,2.535956
04/05/2019,3547,2.544892
04/05/2019,3638,2.553758
04/08/2019,7,2.4467
04/08/2019,9,2.452475
04/08/2019,37,2.570285
04/08/2019,72,2.58346
04/08/2019,100,2.586124
04/08/2019,135,2.582489
04/08/2019,163,2.578207
04/08/2019,254,2.566989
04/08/2019,345,2.557703
04/08/2019,436,2.530211
04/08/2019,527,2.49829
04/08/2019,618,2.467606
04/08/2019,709,2.442211
04/08/2019,800,2.419153
04/08/2019,891,2.400804
04/08/2019,982,2.385857
04/08/2019,1073,2.374727
04/08/2019,1164,2.36652
04/08/2019,1262,2.360923
04/08/2019,1353,2.358181
04/08/2019,1437,2.357756
04/08/2019,1535,2.35886
04/08/2019,1626,2.361489
04/08/2019,1717,2.365708
04/08/2019,1808,2.371531
04/08/2019,1899,2.378245
04/08/2019,1990,2.385957
04/08/2019,2081,2.394537
04/08/2019,2172,2.404086
04/08/2019,2263,2.413879
04/08/2019,2354,2.424473
04/08/2019,2445,2.43559
04/08/2019,2536,2.446993
04/08/2019,2627,2.458129
04/08/2019,2718,2.469363
04/08/2019,2809,2.480195
04/08/2019,2900,2.490821
04/08/2019,2991,2.501106
04/08/2019,3082,2.511676
04/08/2019,3173,2.521928
04/08/2019,3264,2.53203
04/08/2019,3362,2.542421
04/08/2019,3453,2.55196
04/08/2019,3544,2.561139
04/08/2019,3635,2.570236
04/09/2019,7,2.445058
04/09/2019,8,2.448138
04/09/2019,36,2.568659
04/09/2019,71,2.580328
04/09/2019,99,2.581043
04/09/2019,134,2.576066
04/09/2019,162,2.571119
04/09/2019,253,2.556971
04/09/2019,344,2.544978
04/09/2019,435,2.514813
04/09/2019,526,2.480264
04/09/2019,617,2.446985
04/09/2019,708,2.419669
04/09/2019,799,2.39513
04/09/2019,890,2.375609
04/09/2019,981,2.359709
04/09/2019,1072,2.347793
04/09/2019,1163,2.338925
04/09/2019,1261,2.332727
04/09/2019,1352,2.329506
04/09/2019,1436,2.328694
04/09/2019,1534,2.329725
04/09/2019,1625,2.332293
04/09/2019,1716,2.33646
04/09/2019,1807,2.342237
04/09/2019,1898,2.348909
04/09/2019,1989,2.356585
04/09/2019,2080,2.365131
04/09/2019,2171,2.374862
04/09/2019,2262,2.384822
04/09/2019,2353,2.395375
04/09/2019,2444,2.406268
04/09/2019,2535,2.417463
04/09/2019,2626,2.428406
04/09/2019,2717,2.439458
04/09/2019,2808,2.450121
04/09/2019,2899,2.460589
04/09/2019,2990,2.470725
04/09/2019,3081,2.481155
04/09/2019,3172,2.491276
04/09/2019,3263,2.501253
04/09/2019,3361,2.511517
04/09/2019,3452,2.520945
04/09/2019,3543,2.530018
04/09/2019,3634,2.539015
04/10/2019,7,2.447207
04/10/2019,30,2.513873
04/10/2019,35,2.52427
04/10/2019,70,2.560829
04/10/2019,98,2.568568
04/10/2019,133,2.568168
04/10/2019,161,2.565443
04/10/2019,252,2.553288
04/10/2019,343,2.5409
04/10/2019,434,2.508352
04/10/2019,525,2.471362
04/10/2019,616,2.43562
04/10/2019,707,2.405835
04/10/2019,798,2.378818
04/10/2019,889,2.357332
04/10/2019,980,2.339836
04/10/2019,1071,2.326599
04/10/2019,1162,2.316619
04/10/2019,1260,2.309408
04/10/2019,1351,2.305378
04/10/2019,1435,2.304207
04/10/2019,1533,2.304871
04/10/2019,1624,2.307422
04/10/2019,1715,2.311574
04/10/2019,1806,2.317339
04/10/2019,1897,2.324242
04/10/2019,1988,2.332359
04/10/2019,2079,2.341308
04/10/2019,2170,2.351409
04/10/2019,2261,2.361709
04/10/2019,2352,2.372577
04/10/2019,2443,2.38376
04/10/2019,2534,2.395226
04/10/2019,2625,2.40642
04/10/2019,2716,2.417707
04/10/2019,2807,2.428589
04/10/2019,2898,2.439262
04/10/2019,2989,2.449592
04/10/2019,3080,2.460203
04/10/2019,3171,2.470495
04/10/2019,3262,2.480633
04/10/2019,3360,2.491062
04/10/2019,3451,2.500634
04/10/2019,3542,2.509843
04/10/2019,3633,2.518969
04/11/2019,7,2.44062
04/11/2019,30,2.504393
04/11/2019,34,2.512403
04/11/2019,69,2.560641
04/11/2019,97,2.569975
04/11/2019,132,2.570539
04/11/2019,160,2.568268
04/11/2019,251,2.56052
04/11/2019,342,2.552874
04/11/2019,433,2.524088
04/11/2019,524,2.490422
04/11/2019,615,2.457023
04/11/2019,706,2.428986
04/11/2019,797,2.403897
04/11/2019,888,2.38395
04/11/2019,979,2.367243
04/11/2019,1070,2.354664
04/11/2019,1161,2.345242
04/11/2019,1259,2.338543
04/11/2019,1350,2.334925
04/11/2019,1434,2.33409
04/11/2019,1532,2.335099
04/11/2019,1623,2.337934
04/11/2019,1714,2.342341
04/11/2019,1805,2.348336
04/11/2019,1896,2.355448
04/11/2019,1987,2.363755
04/11/2019,2078,2.372878
04/11/2019,2169,2.383137
04/11/2019,2260,2.393585
04/11/2019,2351,2.404587
04/11/2019,2442,2.415896
04/11/2019,2533,2.427478
04/11/2019,2624,2.43878
04/11/2019,2715,2.449999
04/11/2019,2806,2.460818
04/11/2019,2897,2.471431
04/11/2019,2988,2.481704
04/11/2019,3079,2.492114
04/11/2019,3170,2.502215
04/11/2019,3261,2.512174
04/11/2019,3359,2.522419
04/11/2019,3450,2.531831
04/11/2019,3541,2.540888
04/11/2019,3632,2.549869
04/12/2019,7,2.444673
04/12/2019,30,2.509199
04/12/2019,33,2.515316
04/12/2019,68,2.56797
04/12/2019,96,2.57969
04/12/2019,131,2.581716
04/12/2019,159,2.580135
04/12/2019,187,2.579027
04/12/2019,250,2.576644
04/12/2019,341,2.575427
04/12/2019,432,2.55456
04/12/2019,523,2.527804
04/12/2019,614,2.500016
04/12/2019,705,2.4768
04/12/2019,796,2.455434
04/12/2019,887,2.438452
04/12/2019,978,2.424162
04/12/2019,1069,2.413163
04/12/2019,1160,2.40468
04/12/2019,1258,2.39884
04/12/2019,1349,2.395912
04/12/2019,1433,2.395343
04/12/2019,1531,2.396623
04/12/2019,1622,2.399401
04/12/2019,1713,2.403758
04/12/2019,1804,2.409708
04/12/2019,1895,2.416537
04/12/2019,1986,2.424588
04/12/2019,2077,2.433477
04/12/2019,2168,2.443523
04/12/2019,2259,2.453977
04/12/2019,2350,2.464986
04/12/2019,2441,2.4763
04/12/2019,2532,2.487886
04/12/2019,2623,2.499193
04/12/2019,2714,2.510585
04/12/2019,2805,2.521565
04/12/2019,2896,2.532329
04/12/2019,2987,2.542744
04/12/2019,3078,2.553287
04/12/2019,3169,2.563514
04/12/2019,3260,2.573591
04/12/2019,3358,2.583955
04/12/2019,3449,2.593472
04/12/2019,3540,2.602629
04/12/2019,3631,2.611705
04/15/2019,7,2.443407
04/15/2019,30,2.505658
04/15/2019,65,2.565942
04/15/2019,93,2.580174
04/15/2019,128,2.583498
04/15/2019,156,2.582475
04/15/2019,184,2.581763
04/15/2019,247,2.579941
04/15/2019,338,2.577825
04/15/2019,429,2.555235
04/15/2019,520,2.527325
04/15/2019,611,2.498721
04/15/2019,702,2.47492
04/15/2019,793,2.453689
04/15/2019,884,2.436829
04/15/2019,975,2.422646
04/15/2019,1066,2.412176
04/15/2019,1157,2.404145
04/15/2019,1255,2.398726
04/15/2019,1346,2.395799
04/15/2019,1430,2.395236
04/15/2019,1528,2.396526
04/15/2019,1619,2.399314
04/15/2019,1710,2.403415
04/15/2019,1801,2.409137
04/15/2019,1892,2.416006
04/15/2019,1983,2.423861
04/15/2019,2074,2.432575
04/15/2019,2165,2.442249
04/15/2019,2256,2.452159
04/15/2019,2347,2.462666
04/15/2019,2438,2.473517
04/15/2019,2529,2.484674
04/15/2019,2620,2.495581
04/15/2019,2711,2.5066
04/15/2019,2802,2.51723
04/15/2019,2893,2.527667
04/15/2019,2984,2.537774
04/15/2019,3075,2.548028
04/15/2019,3166,2.557981
04/15/2019,3257,2.5678
04/15/2019,3355,2.577903
04/15/2019,3446,2.587189
04/15/2019,3537,2.596127
04/15/2019,3628,2.604995
04/16/2019,7,2.44594
04/16/2019,29,2.508742
04/16/2019,64,2.571047
04/16/2019,92,2.58542
04/16/2019,127,2.588718
04/16/2019,155,2.588573
04/16/2019,183,2.587698
04/16/2019,246,2.585641
04/16/2019,337,2.58606
04/16/2019,428,2.567023
04/16/2019,519,2.542293
04/16/2019,610,2.516672
04/16/2019,701,2.495741
04/16/2019,792,2.476724
04/16/2019,883,2.461627
04/16/2019,974,2.449351
04/16/2019,1065,2.440464
04/16/2019,1156,2.433771
04/16/2019,1254,2.429575
04/16/2019,1345,2.427969
04/16/2019,1429,2.428478
04/16/2019,1527,2.430867
04/16/2019,1618,2.434559
04/16/2019,1709,2.439736
04/16/2019,1800,2.446427
04/16/2019,1891,2.453928
04/16/2019,1982,2.462591
04/16/2019,2073,2.47204
04/16/2019,2164,2.4826
04/16/2019,2255,2.493324
04/16/2019,2346,2.504583
04/16/2019,2437,2.516129
04/16/2019,2528,2.527931
04/16/2019,2619,2.539438
04/16/2019,2710,2.551016
04/16/2019,2801,2.56217
04/16/2019,2892,2.573097
04/16/2019,2983,2.583664
04/16/2019,3074,2.59435
04/16/2019,3165,2.604711
04/16/2019,3256,2.614915
04/16/2019,3354,2.625407
04/16/2019,3445,2.635036
04/16/2019,3536,2.644299
04/16/2019,3627,2.653476
04/17/2019,7,2.446447
04/17/2019,28,2.51298
04/17/2019,63,2.575325
04/17/2019,91,2.590096
04/17/2019,126,2.593526
04/17/2019,154,2.593426
04/17/2019,182,2.592578
04/17/2019,245,2.590555
04/17/2019,336,2.588281
04/17/2019,427,2.566578
04/17/2019,518,2.540108
04/17/2019,609,2.513266
04/17/2019,700,2.491437
04/17/2019,791,2.471732
04/17/2019,882,2.456612
04/17/2019,973,2.444321
04/17/2019,1064,2.435426
04/17/2019,1155,2.428726
04/17/2019,1253,2.424922
04/17/2019,1344,2.423629
04/17/2019,1428,2.424394
04/17/2019,1526,2.427047
04/17/2019,1617,2.430957
04/17/2019,1708,2.436329
04/17/2019,1799,2.443196
04/17/2019,1890,2.451099
04/17/2019,1981,2.459895
04/17/2019,2072,2.469468
04/17/2019,2163,2.480141
04/17/2019,2254,2.491172
04/17/2019,2345,2.502715
04/17/2019,2436,2.514523
04/17/2019,2527,2.526569
04/17/2019,2618,2.538302
04/17/2019,2709,2.550093
04/17/2019,2800,2.561444
04/17/2019,2891,2.572556
04/17/2019,2982,2.583296
04/17/2019,3073,2.594146
04/17/2019,3164,2.604661
04/17/2019,3255,2.61501
04/17/2019,3353,2.62565
04/17/2019,3444,2.635408
04/17/2019,3535,2.644794
04/17/2019,3626,2.654087
04/18/2019,7,2.443913
04/18/2019,27,2.503763
04/18/2019,62,2.569461
04/18/2019,90,2.584647
04/18/2019,125,2.58963
04/18/2019,153,2.589316
04/18/2019,181,2.587534
04/18/2019,244,2.584199
04/18/2019,335,2.57954
04/18/2019,426,2.554272
04/18/2019,517,2.523708
04/18/2019,608,2.493242
04/18/2019,699,2.468739
04/18/2019,790,2.446398
04/18/2019,881,2.429193
04/18/2019,972,2.415209
04/18/2019,1063,2.405345
04/18/2019,1154,2.39823
04/18/2019,1252,2.393655
04/18/2019,1343,2.391748
04/18/2019,1427,2.392016
04/18/2019,1525,2.394163
04/18/2019,1616,2.397941
04/18/2019,1707,2.403196
04/18/2019,1798,2.409704
04/18/2019,1889,2.417284
04/18/2019,1980,2.425787
04/18/2019,2071,2.435092
04/18/2019,2162,2.445522
04/18/2019,2253,2.456329
04/18/2019,2344,2.467666
04/18/2019,2435,2.479284
04/18/2019,2526,2.491153
04/18/2019,2617,2.502722
04/18/2019,2708,2.51436
04/18/2019,2799,2.525567
04/18/2019,2890,2.536545
04/18/2019,2981,2.547159
04/18/2019,3072,2.55789
04/18/2019,3163,2.568294
04/18/2019,3254,2.578537
04/18/2019,3352,2.58907
04/18/2019,3443,2.598734
04/18/2019,3534,2.60803
04/18/2019,3625,2.617238
04/22/2019,7,2.443913
04/22/2019,27,2.503763
04/22/2019,62,2.569461
04/22/2019,90,2.584647
04/22/2019,125,2.58963
04/22/2019,153,2.589316
04/22/2019,181,2.587534
04/22/2019,244,2.584199
04/22/2019,335,2.57954
04/22/2019,426,2.554272
04/22/2019,517,2.523708
04/22/2019,608,2.493242
04/22/2019,699,2.468739
04/22/2019,790,2.446398
04/22/2019,881,2.429193
04/22/2019,972,2.415209
04/22/2019,1063,2.405345
04/22/2019,1154,2.39823
04/22/2019,1252,2.393655
04/22/2019,1343,2.391748
04/22/2019,1427,2.392016
04/22/2019,1525,2.394163
04/22/2019,1616,2.397941
04/22/2019,1707,2.403196
04/22/2019,1798,2.409704
04/22/2019,1889,2.417284
04/22/2019,1980,2.425787
04/22/2019,2071,2.435092
04/22/2019,2162,2.445522
04/22/2019,2253,2.456329
04/22/2019,2344,2.467666
04/22/2019,2435,2.479284
04/22/2019,2526,2.491153
04/22/2019,2617,2.502722
04/22/2019,2708,2.51436
04/22/2019,2799,2.525567
04/22/2019,2890,2.536545
04/22/2019,2981,2.547159
04/22/2019,3072,2.55789
04/22/2019,3163,2.568294
04/22/2019,3254,2.578537
04/22/2019,3352,2.58907
04/22/2019,3443,2.598734
04/22/2019,3534,2.60803
04/22/2019,3625,2.617238
04/23/2019,7,2.4505
04/23/2019,22,2.488287
04/23/2019,57,2.566146
04/23/2019,85,2.576651
04/23/2019,120,2.576799
04/23/2019,148,2.574116
04/23/2019,176,2.569067
04/23/2019,239,2.561218
04/23/2019,330,2.553101
04/23/2019,421,2.525624
04/23/2019,512,2.493584
04/23/2019,603,2.462847
04/23/2019,694,2.438849
04/23/2019,785,2.418077
04/23/2019,876,2.402144
04/23/2019,967,2.389685
04/23/2019,1058,2.381103
04/23/2019,1149,2.375478
04/23/2019,1247,2.372673
04/23/2019,1338,2.372186
04/23/2019,1422,2.373908
04/23/2019,1520,2.377554
04/23/2019,1611,2.382566
04/23/2019,1702,2.389198
04/23/2019,1793,2.397201
04/23/2019,1884,2.405892
04/23/2019,1975,2.415638
04/23/2019,2066,2.426078
04/23/2019,2157,2.437337
04/23/2019,2248,2.449111
04/23/2019,2339,2.461145
04/23/2019,2430,2.473408
04/23/2019,2521,2.485876
04/23/2019,2612,2.498177
04/23/2019,2703,2.510497
04/23/2019,2794,2.522343
04/23/2019,2885,2.533917
04/23/2019,2976,2.545092
04/23/2019,3067,2.55635
04/23/2019,3158,2.567249
04/23/2019,3249,2.57796
04/23/2019,3347,2.588967
04/23/2019,3438,2.599048
04/23/2019,3529,2.608738
04/23/2019,3620,2.618321
04/24/2019,7,2.457473
04/24/2019,21,2.492653
04/24/2019,56,2.566014
04/24/2019,84,2.571628
04/24/2019,119,2.565818
04/24/2019,147,2.559426
04/24/2019,175,2.551842
04/24/2019,238,2.540502
04/24/2019,329,2.526944
04/24/2019,420,2.496334
04/24/2019,511,2.462266
04/24/2019,602,2.428592
04/24/2019,693,2.401776
04/24/2019,784,2.378259
04/24/2019,875,2.360682
04/24/2019,966,2.346892
04/24/2019,1057,2.337212
04/24/2019,1148,2.330666
04/24/2019,1246,2.327024
04/24/2019,1337,2.326214
04/24/2019,1421,2.327674
04/24/2019,1519,2.331056
04/24/2019,1610,2.335851
04/24/2019,1701,2.342291
04/24/2019,1792,2.350123
04/24/2019,1883,2.358658
04/24/2019,1974,2.368033
04/24/2019,2065,2.378134
04/24/2019,2156,2.389297
04/24/2019,2247,2.400983
04/24/2019,2338,2.412935
04/24/2019,2429,2.425123
04/24/2019,2520,2.437522
04/24/2019,2611,2.449759
04/24/2019,2702,2.462019
04/24/2019,2793,2.473808
04/24/2019,2884,2.485329
04/24/2019,2975,2.496454
04/24/2019,3066,2.507666
04/24/2019,3157,2.518521
04/24/2019,3248,2.529191
04/24/2019,3346,2.540156
04/24/2019,3437,2.5502
04/24/2019,3528,2.559855
04/24/2019,3619,2.569404
04/25/2019,7,2.44898
04/25/2019,20,2.483657
04/25/2019,55,2.568903
04/25/2019,83,2.57873
04/25/2019,118,2.576765
04/25/2019,146,2.572111
04/25/2019,174,2.565698
04/25/2019,237,2.555995
04/25/2019,328,2.545085
04/25/2019,419,2.517029
04/25/2019,510,2.483698
04/25/2019,601,2.449777
04/25/2019,692,2.422788
04/25/2019,783,2.399142
04/25/2019,874,2.380946
04/25/2019,965,2.366657
04/25/2019,1056,2.357002
04/25/2019,1147,2.35048
04/25/2019,1245,2.346862
04/25/2019,1336,2.345729
04/25/2019,1420,2.346931
04/25/2019,1518,2.350047
04/25/2019,1609,2.354627
04/25/2019,1700,2.360874
04/25/2019,1791,2.368534
04/25/2019,1882,2.376915
04/25/2019,1973,2.386381
04/25/2019,2064,2.396567
04/25/2019,2155,2.407594
04/25/2019,2246,2.419156
04/25/2019,2337,2.430994
04/25/2019,2428,2.443076
04/25/2019,2519,2.455377
04/25/2019,2610,2.467523
04/25/2019,2701,2.479697
04/25/2019,2792,2.491571
04/25/2019,2883,2.503171
04/25/2019,2974,2.51437
04/25/2019,3065,2.525651
04/25/2019,3156,2.536571
04/25/2019,3247,2.547303
04/25/2019,3345,2.558331
04/25/2019,3436,2.568429
04/25/2019,3527,2.578136
04/25/2019,3618,2.587734
04/26/2019,7,2.46406
04/26/2019,19,2.490646
04/26/2019,54,2.569663
04/26/2019,82,2.575896
04/26/2019,117,2.570223
04/26/2019,145,2.562892
04/26/2019,173,2.553021
04/26/2019,236,2.538576
04/26/2019,327,2.521264
04/26/2019,418,2.488453
04/26/2019,509,2.452056
04/26/2019,600,2.415995
04/26/2019,691,2.387441
04/26/2019,782,2.362011
04/26/2019,873,2.342935
04/26/2019,964,2.327936
04/26/2019,1055,2.317698
04/26/2019,1146,2.310688
04/26/2019,1244,2.307027
04/26/2019,1335,2.306204
04/26/2019,1419,2.307657
04/26/2019,1517,2.311035
04/26/2019,1608,2.315829
04/26/2019,1699,2.322268
04/26/2019,1790,2.330102
04/26/2019,1881,2.338641
04/26/2019,1972,2.348251
04/26/2019,2063,2.358569
04/26/2019,2154,2.369717
04/26/2019,2245,2.381186
04/26/2019,2336,2.392939
04/26/2019,2427,2.404943
04/26/2019,2518,2.417171
04/26/2019,2609,2.429249
04/26/2019,2700,2.441361
04/26/2019,2791,2.453176
04/26/2019,2882,2.464721
04/26/2019,2973,2.475868
04/26/2019,3064,2.4871
04/26/2019,3155,2.497975
04/26/2019,3246,2.508663
04/26/2019,3344,2.519647
04/26/2019,3435,2.529706
04/26/2019,3526,2.539506
04/26/2019,3617,2.549193
04/29/2019,7,2.460128
04/29/2019,16,2.482695
04/29/2019,51,2.568346
04/29/2019,79,2.573489
04/29/2019,114,2.568406
04/29/2019,142,2.561279
04/29/2019,170,2.552333
04/29/2019,233,2.539252
04/29/2019,324,2.523005
04/29/2019,415,2.49068
04/29/2019,506,2.454573
04/29/2019,597,2.419485
04/29/2019,688,2.392345
04/29/2019,779,2.368012
04/29/2019,870,2.350351
04/29/2019,961,2.33699
04/29/2019,1052,2.328557
04/29/2019,1143,2.323473
04/29/2019,1241,2.321579
04/29/2019,1332,2.32217
04/29/2019,1416,2.324773
04/29/2019,1514,2.329658
04/29/2019,1605,2.33569
04/29/2019,1696,2.342968
04/29/2019,1787,2.351557
04/29/2019,1878,2.361022
04/29/2019,1969,2.371242
04/29/2019,2060,2.382117
04/29/2019,2151,2.393776
04/29/2019,2242,2.40551
04/29/2019,2333,2.417508
04/29/2019,2424,2.429739
04/29/2019,2515,2.442178
04/29/2019,2606,2.454451
04/29/2019,2697,2.466745
04/29/2019,2788,2.47873
04/29/2019,2879,2.490434
04/29/2019,2970,2.50173
04/29/2019,3061,2.513102
04/29/2019,3152,2.524108
04/29/2019,3243,2.53492
04/29/2019,3341,2.546029
04/29/2019,3432,2.556198
04/29/2019,3523,2.566102
04/29/2019,3614,2.575887
04/30/2019,7,2.458486
04/30/2019,15,2.477223
04/30/2019,50,2.564878
04/30/2019,78,2.569516
04/30/2019,113,2.564052
04/30/2019,141,2.556734
04/30/2019,169,2.546811
04/30/2019,232,2.531062
04/30/2019,323,2.512814
04/30/2019,414,2.47822
04/30/2019,505,2.439745
04/30/2019,596,2.402243
04/30/2019,687,2.37334
04/30/2019,778,2.34766
04/30/2019,869,2.328943
04/30/2019,960,2.314729
04/30/2019,1051,2.305597
04/30/2019,1142,2.299928
04/30/2019,1240,2.297504
04/30/2019,1331,2.297674
04/30/2019,1415,2.299937
04/30/2019,1513,2.304476
04/30/2019,1604,2.310226
04/30/2019,1695,2.317522
04/30/2019,1786,2.326129
04/30/2019,1877,2.335367
04/30/2019,1968,2.345614
04/30/2019,2059,2.356513
04/30/2019,2150,2.368196
04/30/2019,2241,2.379952
04/30/2019,2332,2.391969
04/30/2019,2423,2.404219
04/30/2019,2514,2.416675
04/30/2019,2605,2.428965
04/30/2019,2696,2.441274
04/30/2019,2787,2.453273
04/30/2019,2878,2.46499
04/30/2019,2969,2.476298
04/30/2019,3060,2.487682
04/30/2019,3151,2.498699
04/30/2019,3242,2.509521
04/30/2019,3340,2.520641
04/30/2019,3431,2.530819
04/30/2019,3522,2.540731
04/30/2019,3613,2.550524
05/01/2019,7,2.459753
05/01/2019,14,2.475882
05/01/2019,49,2.562672
05/01/2019,77,2.568172
05/01/2019,112,2.564659
05/01/2019,140,2.559192
05/01/2019,168,2.553017
