"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"","2015-03-25","1.65434138339844e-07","5.23218139556785e-06","0.87330322358141","92.2612596547012","8.39254344691084e-05","0.268328833012588","-0.870882322458992","0.296728940271666","1.72269928963198","0.764460844939646","1.38825762270239"
"","2015-04-01","1.0870576124077e-07","5.21124282876952e-06","0.874058172946581","90.4143301448979","7.85153656851482e-05","0.1895477745251","-0.939206665800392","0.285646156252336","2.11909344100069","0.832073507123937","1.32153756096331"
"","2015-04-08","1.74969155808757e-07","5.62613133119784e-06","0.857878736730454","92.5590582897672","5.12211217381832e-05","0.155804668238569","-0.848968995680839","0.289624558625115","2.26690111340356","0.844935557368889","1.2577470722424"
"","2015-04-15","1.89412725272957e-07","5.40547140696804e-06","0.84961058386232","89.9038859623497","4.55251132072053e-05","0.177392496196913","-0.851105077104772","0.290177978419182","2.12567841278213","0.82752268844289","0.965568688248563"
"","2015-04-22","1.52672801442627e-07","5.38838264888829e-06","0.849762946363567","88.4728878352101","3.77738652583547e-05","0.157550286784777","-0.856229053390455","0.276765671498412","2.26943237751422","0.844591141954098","1.17608360202216"
"","2015-04-29","1.72926392377564e-07","5.73580087527529e-06","0.838285341947478","92.6830940966651","5.14290019837871e-05","0.169957143421801","-0.855598148023115","0.286866758353023","2.1777187935114","0.834277932317772","0.83701115450423"
"","2015-05-06","1.8057597793911e-07","5.42862899940361e-06","0.859140796304836","92.8524587697096","7.28479185871052e-05","0.176957227872105","-0.915124773496296","0.321408178167889","2.15356166080992","0.83796342431557","0.9818162202029"
