"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"","2015-01-21","1.67537240541392e-07","5.66363399014148e-06","0.866188855543395","92.6782221609845","0.00012726282013061","0.195105408114594","-0.850290513151633","0.312820346610351","2.01065875833167","0.813366970096203","0.965805032816917"
"","2015-01-28","1.83975399738783e-07","5.48351029945042e-06","0.887661409342121","90.2626839465443","0.000130074043917756","0.154667093523283","-0.849667704069295","0.294840269922061","2.27213966881759","0.846000463304866","1.1415150743644"
"","2015-02-04","1.8174524196324e-07","5.49557568090285e-06","0.888876269844896","90.0682016619739","7.4375388996936e-05","0.151164593951525","-0.866782052369612","0.297942857280816","2.31142401671711","0.851500474465236","1.37063377728536"
"","2015-02-11","1.78293174925347e-07","5.62294742634643e-06","0.885212834538318","90.8687180049101","7.27530674906662e-05","0.146215952700948","-0.847231115052032","0.290497729378995","2.33746042378938","0.852819583055263","1.18526027736636"
"","2015-02-18","1.91015207671537e-07","5.64193825441688e-06","0.882374117462726","91.299293157761","4.49826085498607e-05","0.148801395483759","-0.857706038587586","0.294877365970353","2.32370570084842","0.852160659631672","1.25728017987381"
"","2015-02-25","1.72700722379899e-07","5.5554481713463e-06","0.867099055932314","90.7779327112211","3.39057911043156e-05","0.1578718439237","-0.849332397411918","0.286318963091667","2.25463940406025","0.843257367885014","1.20701835581431"
