"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",1.90191064278178e-07,5.53682417585496e-06,0.866012207375446,88.6879143233593,0.00012042767995789,0.164237939614811,-0.85419909688874,0.280246295001616,2.21868530816705,0.838735351682609,1.27296007302948
"2",1.83083650247476e-07,5.54969504865019e-06,0.862564932803329,90.7516198009481,5.5890291173163e-05,0.158281410561289,-0.852964335011252,0.289204545246332,2.2529157375596,0.843478787207389,1.2373464194951
